strategy,symbol,name,market,signalDate,intendedEntryDate,signalType,priority,holdScore,status,statusReason,tradeId
final_trend_runner_global_regime,TSM,Taiwan Semiconductor Manufacturing Company Limited,adr,2025-05-22,2025-05-23,Pullback,2,97.89115646258503,executed,,2703
final_trend_runner_global_regime,NVDA,NVIDIA Corporation,stock,2025-05-27,2025-05-28,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-05-27,2025-05-28,Pullback,2,93.17472808749535,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-05-27,2025-05-28,Pullback,2,80.76069225106303,omitted,insufficient_cash,
final_trend_runner_global_regime,GS,"Goldman Sachs Group, Inc.",stock,2025-05-27,2025-05-28,Pullback,2,86.24055016691213,omitted,insufficient_cash,
final_trend_runner_global_regime,MS,Morgan Stanley,stock,2025-05-27,2025-05-28,Pullback,2,91.51927437641723,omitted,insufficient_cash,
final_trend_runner_global_regime,AXP,American Express Company,stock,2025-05-27,2025-05-28,Pullback,2,93.40136054421768,omitted,insufficient_cash,
final_trend_runner_global_regime,NVDA,NVIDIA Corporation,stock,2025-05-29,2025-05-30,Breakout,3,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-06-02,2025-06-03,Pullback,2,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-06-02,2025-06-03,Pullback,2,89.48458416225878,omitted,insufficient_cash,
final_trend_runner_global_regime,XLK,Technology Select Sector SPDR Fund,etf,2025-06-02,2025-06-03,Pullback,2,100,executed,,2704
final_trend_runner_global_regime,MS,Morgan Stanley,stock,2025-06-02,2025-06-03,Pullback,2,91.51927437641723,omitted,insufficient_cash,
final_trend_runner_global_regime,NVDA,NVIDIA Corporation,stock,2025-06-03,2025-06-04,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2025-06-03,2025-06-04,Pullback,2,91.62943666555597,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-06-03,2025-06-04,Pullback,2,89.49718358378183,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-06-03,2025-06-04,Pullback,2,93.17408790442684,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-06-03,2025-06-04,Pullback,2,80.72548177513225,omitted,insufficient_cash,
final_trend_runner_global_regime,GS,"Goldman Sachs Group, Inc.",stock,2025-06-03,2025-06-04,Pullback,2,86.49240893683499,omitted,insufficient_cash,
final_trend_runner_global_regime,MS,Morgan Stanley,stock,2025-06-03,2025-06-04,Pullback,2,91.51927437641723,omitted,insufficient_cash,
final_trend_runner_global_regime,AXP,American Express Company,stock,2025-06-03,2025-06-04,Pullback,2,93.51473922902494,omitted,insufficient_cash,
final_trend_runner_global_regime,ORCL,Oracle Corporation,stock,2025-06-03,2025-06-04,Pullback + Breakout,1,96.53061224489797,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-06-04,2025-06-05,Pullback,2,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,MS,Morgan Stanley,stock,2025-06-05,2025-06-06,Pullback,2,91.51927437641723,executed,,2706
final_trend_runner_global_regime,ORCL,Oracle Corporation,stock,2025-06-05,2025-06-06,Pullback + Breakout,1,96.53061224489797,executed,,2705
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-06-06,2025-06-09,Pullback,2,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2025-06-06,2025-06-09,Pullback,2,91.62721766444706,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-06-06,2025-06-09,Reentrada,4,93.16962476032211,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-06-06,2025-06-09,Pullback + Breakout,1,80.70421748446884,omitted,insufficient_cash,
final_trend_runner_global_regime,GS,"Goldman Sachs Group, Inc.",stock,2025-06-06,2025-06-09,Pullback,2,86.64658029318463,omitted,insufficient_cash,
final_trend_runner_global_regime,AXP,American Express Company,stock,2025-06-06,2025-06-09,Pullback,2,93.58276643990929,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-06-06,2025-06-09,Pullback + Breakout,1,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-06-09,2025-06-10,Pullback + Breakout,1,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,BNBUSDT,BNB,crypto,2025-06-09,2025-06-10,Pullback,2,72.95888105856059,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-06-09,2025-06-10,Pullback + Breakout,1,89.54706138464604,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-06-09,2025-06-10,Pullback,2,93.16871534132298,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-06-09,2025-06-10,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-06-09,2025-06-10,Pullback + Breakout,1,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,BNBUSDT,BNB,crypto,2025-06-10,2025-06-11,Pullback,2,72.83997766740445,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-06-10,2025-06-11,Pullback + Breakout,1,89.56085113852124,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-06-10,2025-06-11,Pullback,2,93.1691471354402,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-06-10,2025-06-11,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-06-10,2025-06-11,Pullback + Breakout,1,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-06-11,2025-06-12,Breakout,3,89.59481303568661,omitted,insufficient_cash,
final_trend_runner_global_regime,GS,"Goldman Sachs Group, Inc.",stock,2025-06-11,2025-06-12,Pullback + Breakout,1,86.80402591389812,executed,,2707
final_trend_runner_global_regime,NVDA,NVIDIA Corporation,stock,2025-06-12,2025-06-13,Pullback + Breakout,1,100,executed,,2708
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-06-12,2025-06-13,Pullback + Breakout,1,89.62945707437255,omitted,insufficient_cash,
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-06-16,2025-06-17,Pullback,2,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2025-06-16,2025-06-17,Reentrada,4,91.61954078821675,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-06-16,2025-06-17,Pullback,2,89.69651424451688,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-06-16,2025-06-17,Pullback,2,93.16265454753905,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-06-16,2025-06-17,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AXP,American Express Company,stock,2025-06-16,2025-06-17,Pullback,2,93.71882086167801,omitted,insufficient_cash,
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,2025-06-16,2025-06-17,Pullback,2,97.34693877551021,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-06-16,2025-06-17,Pullback + Breakout,1,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-06-18,2025-06-20,Pullback,2,80.67322420713003,omitted,insufficient_cash,
final_trend_runner_global_regime,AXP,American Express Company,stock,2025-06-18,2025-06-20,Pullback,2,93.7641723356009,executed,,2709
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-06-20,2025-06-23,Pullback + Breakout,1,80.67266580890404,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2025-06-23,2025-06-24,Pullback,2,91.61131693526946,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-06-23,2025-06-24,Pullback,2,93.15369142342567,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-06-23,2025-06-24,Pullback + Breakout,1,80.6735188649996,omitted,insufficient_cash,
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,2025-06-23,2025-06-24,Pullback,2,97.34693877551021,omitted,insufficient_cash,
final_trend_runner_global_regime,CAT,Caterpillar Inc.,stock,2025-06-23,2025-06-24,Pullback + Breakout,1,93.96825396825398,executed,,2710
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-06-24,2025-06-25,Pullback,2,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2025-06-24,2025-06-25,Pullback,2,91.61034035031207,omitted,insufficient_cash,
final_trend_runner_global_regime,EFA,iShares MSCI EAFE ETF,etf,2025-06-24,2025-06-25,Pullback,2,70.10337793766347,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-06-24,2025-06-25,Pullback,2,89.77477596620788,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-06-24,2025-06-25,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-06-24,2025-06-25,Breakout,3,80.67540832812195,omitted,insufficient_cash,
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,2025-06-24,2025-06-25,Pullback + Breakout,1,97.34693877551021,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-06-24,2025-06-25,Pullback + Breakout,1,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-06-25,2025-06-26,Pullback + Breakout,1,89.7876611457519,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-06-25,2025-06-26,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-06-25,2025-06-26,Breakout,3,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-06-26,2025-06-27,Pullback,2,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2025-06-26,2025-06-27,Pullback + Breakout,1,91.60950852263635,omitted,insufficient_cash,
final_trend_runner_global_regime,EFA,iShares MSCI EAFE ETF,etf,2025-06-26,2025-06-27,Pullback,2,70.13399543048116,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-06-26,2025-06-27,Pullback + Breakout,1,89.80174869072998,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-06-26,2025-06-27,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-06-26,2025-06-27,Pullback + Breakout,1,80.67896391253699,omitted,insufficient_cash,
final_trend_runner_global_regime,TTE,TotalEnergies SE,adr,2025-06-26,2025-06-27,Pullback,2,74.75537283289209,omitted,insufficient_cash,
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-06-27,2025-06-30,Pullback + Breakout,1,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2025-06-27,2025-06-30,Pullback + Breakout,1,91.60993329017435,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2025-06-27,2025-06-30,Pullback + Breakout,1,82.73667613634109,omitted,insufficient_cash,
final_trend_runner_global_regime,EFA,iShares MSCI EAFE ETF,etf,2025-06-27,2025-06-30,Pullback + Breakout,1,70.15037555310839,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-06-27,2025-06-30,Pullback + Breakout,1,93.15236980201462,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-06-27,2025-06-30,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-06-27,2025-06-30,Pullback,2,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,SONY,Sony Group Corporation,adr,2025-06-27,2025-06-30,Reentrada,4,95.10204081632654,omitted,insufficient_cash,
final_trend_runner_global_regime,BNBUSDT,BNB,crypto,2025-06-30,2025-07-01,Pullback,2,70.49026692536712,omitted,insufficient_cash,
final_trend_runner_global_regime,DIA,SPDR Dow Jones Industrial Average ETF Trust,etf,2025-06-30,2025-07-01,Pullback + Breakout,1,91.61118147741432,executed,,2711
final_trend_runner_global_regime,MA,Mastercard Incorporated,stock,2025-06-30,2025-07-01,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2025-07-01,2025-07-02,Pullback + Breakout,1,82.74620759116294,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-07-01,2025-07-02,Pullback + Breakout,1,80.68670997409596,omitted,insufficient_cash,
final_trend_runner_global_regime,MA,Mastercard Incorporated,stock,2025-07-01,2025-07-02,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,2025-07-01,2025-07-02,Pullback + Breakout,1,97.34693877551021,omitted,insufficient_cash,
final_trend_runner_global_regime,TTE,TotalEnergies SE,adr,2025-07-01,2025-07-02,Pullback,2,74.86974035109091,omitted,insufficient_cash,
final_trend_runner_global_regime,BNBUSDT,BNB,crypto,2025-07-02,2025-07-03,Pullback,2,70.23603981566154,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2025-07-02,2025-07-03,Pullback + Breakout,1,82.75138815172753,omitted,insufficient_cash,
final_trend_runner_global_regime,EFA,iShares MSCI EAFE ETF,etf,2025-07-02,2025-07-03,Pullback,2,70.20297776747452,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-07-02,2025-07-03,Pullback + Breakout,1,89.85998957879994,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-07-02,2025-07-03,Pullback + Breakout,1,93.15586236647394,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-07-02,2025-07-03,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOGL,Alphabet Inc. Class A,stock,2025-07-02,2025-07-03,Pullback,2,99.97732426303855,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOG,Alphabet Inc. Class C,stock,2025-07-02,2025-07-03,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-07-02,2025-07-03,Pullback + Breakout,1,80.69152953159426,omitted,insufficient_cash,
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,2025-07-02,2025-07-03,Pullback + Breakout,1,97.34693877551021,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-07-02,2025-07-03,Pullback + Breakout,1,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,ASML,ASML Holding N.V.,adr,2025-07-02,2025-07-03,Pullback,2,94.92063492063492,omitted,insufficient_cash,
final_trend_runner_global_regime,SONY,Sony Group Corporation,adr,2025-07-02,2025-07-03,Pullback,2,95.10204081632654,omitted,insufficient_cash,
final_trend_runner_global_regime,TTE,TotalEnergies SE,adr,2025-07-02,2025-07-03,Pullback + Breakout,1,74.91259455421175,omitted,insufficient_cash,
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-07-03,2025-07-07,Pullback,2,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2025-07-03,2025-07-07,Pullback + Breakout,1,82.75666399880673,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-07-03,2025-07-07,Pullback + Breakout,1,89.87688213039611,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-07-03,2025-07-07,Pullback + Breakout,1,93.15747579580577,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-07-03,2025-07-07,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOGL,Alphabet Inc. Class A,stock,2025-07-03,2025-07-07,Pullback,2,99.97732426303855,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOG,Alphabet Inc. Class C,stock,2025-07-03,2025-07-07,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-07-03,2025-07-07,Breakout,3,80.69601570721301,omitted,insufficient_cash,
final_trend_runner_global_regime,MA,Mastercard Incorporated,stock,2025-07-03,2025-07-07,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,EFA,iShares MSCI EAFE ETF,etf,2025-07-08,2025-07-09,Pullback,2,70.27409425065223,omitted,insufficient_cash,
final_trend_runner_global_regime,XLB,Materials Select Sector SPDR Fund,etf,2025-07-08,2025-07-09,Pullback,2,83.22477659833268,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-07-08,2025-07-09,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,2025-07-08,2025-07-09,Pullback,2,97.3922902494331,omitted,insufficient_cash,
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,2025-07-08,2025-07-09,Pullback + Breakout,1,93.87755102040816,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-07-08,2025-07-09,Pullback + Breakout,1,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,ASML,ASML Holding N.V.,adr,2025-07-08,2025-07-09,Pullback,2,94.92063492063492,omitted,insufficient_cash,
final_trend_runner_global_regime,TTE,TotalEnergies SE,adr,2025-07-08,2025-07-09,Pullback,2,75.02820309781634,omitted,insufficient_cash,
final_trend_runner_global_regime,IWM,iShares Russell 2000 ETF,etf,2025-07-09,2025-07-10,Pullback + Breakout,1,72.92743216108154,omitted,insufficient_cash,
final_trend_runner_global_regime,EFA,iShares MSCI EAFE ETF,etf,2025-07-09,2025-07-10,Pullback + Breakout,1,70.31178583063257,omitted,insufficient_cash,
final_trend_runner_global_regime,XLB,Materials Select Sector SPDR Fund,etf,2025-07-09,2025-07-10,Pullback + Breakout,1,83.25021743616094,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-07-09,2025-07-10,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,MA,Mastercard Incorporated,stock,2025-07-09,2025-07-10,Reentrada,4,100,omitted,insufficient_cash,
final_trend_runner_global_regime,ASML,ASML Holding N.V.,adr,2025-07-09,2025-07-10,Pullback,2,94.92063492063492,omitted,insufficient_cash,
final_trend_runner_global_regime,IWM,iShares Russell 2000 ETF,etf,2025-07-10,2025-07-11,Pullback + Breakout,1,72.93061482744521,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2025-07-10,2025-07-11,Pullback + Breakout,1,82.77300057662757,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-07-10,2025-07-11,Pullback,2,93.15821421312629,omitted,insufficient_cash,
final_trend_runner_global_regime,XLB,Materials Select Sector SPDR Fund,etf,2025-07-10,2025-07-11,Pullback + Breakout,1,83.27637430101352,omitted,insufficient_cash,
final_trend_runner_global_regime,JNJ,Johnson & Johnson,stock,2025-07-10,2025-07-11,Pullback,2,73.18796397030746,omitted,insufficient_cash,
final_trend_runner_global_regime,AMD,"Advanced Micro Devices, Inc.",stock,2025-07-10,2025-07-11,Pullback,2,94.12060657596372,omitted,insufficient_cash,
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,2025-07-10,2025-07-11,Pullback + Breakout,1,97.43764172335601,omitted,insufficient_cash,
final_trend_runner_global_regime,AMAT,"Applied Materials, Inc.",stock,2025-07-10,2025-07-11,Pullback + Breakout,1,93.92290249433107,omitted,insufficient_cash,
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-07-11,2025-07-14,Pullback + Breakout,1,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOGL,Alphabet Inc. Class A,stock,2025-07-11,2025-07-14,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOG,Alphabet Inc. Class C,stock,2025-07-11,2025-07-14,Pullback,2,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AMD,"Advanced Micro Devices, Inc.",stock,2025-07-11,2025-07-14,Pullback,2,94.16808390022675,omitted,insufficient_cash,
final_trend_runner_global_regime,TXN,Texas Instruments Incorporated,stock,2025-07-11,2025-07-14,Pullback + Breakout,1,97.46031746031747,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-07-11,2025-07-14,Pullback + Breakout,1,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,TTE,TotalEnergies SE,adr,2025-07-11,2025-07-14,Pullback,2,75.12941928039376,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-07-14,2025-07-15,Pullback + Breakout,1,93.16026582556694,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOGL,Alphabet Inc. Class A,stock,2025-07-14,2025-07-15,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOG,Alphabet Inc. Class C,stock,2025-07-14,2025-07-15,Pullback + Breakout,1,100,executed,,2712
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-07-14,2025-07-15,Pullback,2,80.69372392196296,omitted,insufficient_cash,
final_trend_runner_global_regime,ASML,ASML Holding N.V.,adr,2025-07-14,2025-07-15,Pullback,2,94.94331065759638,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-07-15,2025-07-16,Breakout,3,100,omitted,insufficient_cash,
final_trend_runner_global_regime,AMD,"Advanced Micro Devices, Inc.",stock,2025-07-15,2025-07-16,Pullback + Breakout,1,94.26303854875283,omitted,insufficient_cash,
final_trend_runner_global_regime,ASML,ASML Holding N.V.,adr,2025-07-15,2025-07-16,Pullback + Breakout,1,94.96598639455783,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-07-16,2025-07-17,Pullback,2,90.03126604653677,omitted,insufficient_cash,
final_trend_runner_global_regime,JNJ,Johnson & Johnson,stock,2025-07-16,2025-07-17,Pullback + Breakout,1,73.20925029183661,omitted,insufficient_cash,
final_trend_runner_global_regime,AMD,"Advanced Micro Devices, Inc.",stock,2025-07-16,2025-07-17,Pullback + Breakout,1,94.31051587301586,omitted,insufficient_cash,
final_trend_runner_global_regime,IWM,iShares Russell 2000 ETF,etf,2025-07-17,2025-07-18,Pullback,2,72.93148192224858,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2025-07-17,2025-07-18,Pullback,2,82.7873098905251,omitted,insufficient_cash,
final_trend_runner_global_regime,EFA,iShares MSCI EAFE ETF,etf,2025-07-17,2025-07-18,Pullback,2,70.48250953139029,omitted,insufficient_cash,
final_trend_runner_global_regime,EWT,iShares MSCI Taiwan ETF,etf,2025-07-17,2025-07-18,Pullback,2,90.06560900128633,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-07-17,2025-07-18,Pullback,2,93.15986266177842,omitted,insufficient_cash,
final_trend_runner_global_regime,XLB,Materials Select Sector SPDR Fund,etf,2025-07-17,2025-07-18,Pullback,2,83.39154412386291,omitted,insufficient_cash,
final_trend_runner_global_regime,SMH,VanEck Semiconductor ETF,etf,2025-07-17,2025-07-18,Pullback,2,100,executed,,2713
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-07-17,2025-07-18,Pullback,2,80.69983744890025,omitted,insufficient_cash,
final_trend_runner_global_regime,AMD,"Advanced Micro Devices, Inc.",stock,2025-07-17,2025-07-18,Breakout,3,94.35799319727892,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-07-17,2025-07-18,Pullback,2,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-07-18,2025-07-21,Pullback,2,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-07-18,2025-07-21,Pullback,2,93.16120076219775,omitted,insufficient_cash,
final_trend_runner_global_regime,XLB,Materials Select Sector SPDR Fund,etf,2025-07-18,2025-07-21,Pullback,2,83.41445049290563,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOGL,Alphabet Inc. Class A,stock,2025-07-18,2025-07-21,Breakout,3,100,omitted,insufficient_cash,
final_trend_runner_global_regime,BAC,Bank of America Corporation,stock,2025-07-18,2025-07-21,Pullback,2,80.69708298909558,omitted,insufficient_cash,
final_trend_runner_global_regime,AMZN,"Amazon.com, Inc.",stock,2025-07-21,2025-07-22,Pullback + Breakout,1,99.61451247165533,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-07-21,2025-07-22,Pullback + Breakout,1,93.1638318939346,omitted,insufficient_cash,
final_trend_runner_global_regime,GOOGL,Alphabet Inc. Class A,stock,2025-07-21,2025-07-22,Pullback + Breakout,1,100,omitted,insufficient_cash,
final_trend_runner_global_regime,LRCX,Lam Research Corporation,stock,2025-07-21,2025-07-22,Pullback,2,95.62358276643991,omitted,insufficient_cash,
final_trend_runner_global_regime,MDY,SPDR S&P MidCap 400 ETF Trust,etf,2025-07-22,2025-07-23,Pullback,2,82.79844602531121,omitted,insufficient_cash,
final_trend_runner_global_regime,EFA,iShares MSCI EAFE ETF,etf,2025-07-22,2025-07-23,Pullback,2,70.52805063899052,omitted,insufficient_cash,
final_trend_runner_global_regime,XLY,Consumer Discretionary Select Sector SPDR Fund,etf,2025-07-22,2025-07-23,Pullback + Breakout,1,93.16720715958894,omitted,insufficient_cash,
